
 !***TRACE Bacon number     1 on file (43)***

 I        3940 X  1.74724E+02 Y -1.20879E+02 Z  7.00000E+01 AT           0
 I        3941 X  1.74724E+02 Y -1.20879E+02 Z  5.50000E+01 AT           0
 I        3942 X  1.74724E+02 Y -1.20879E+02 Z  4.00000E+01 AT           0
 I        3943 X  1.74724E+02 Y -1.20879E+02 Z  2.50000E+01 AT           0
 I        3944 X  1.67128E+02 Y -1.22145E+02 Z  1.75000E+02 AT           0
 I        3945 X  1.67128E+02 Y -1.22145E+02 Z  1.67500E+02 AT           0
 I        3946 X  1.67128E+02 Y -1.22145E+02 Z  1.60000E+02 AT           0
 I        3947 X  1.67128E+02 Y -1.22145E+02 Z  1.52500E+02 AT           0
 I        3948 X  1.67128E+02 Y -1.22145E+02 Z  1.45000E+02 AT           0
 I        3949 X  1.67128E+02 Y -1.22145E+02 Z  1.37500E+02 AT           0
 I        3950 X  1.67128E+02 Y -1.22145E+02 Z  1.30000E+02 AT           0
 I        3951 X  1.67128E+02 Y -1.22145E+02 Z  1.22500E+02 AT           0
 I        3952 X  1.67128E+02 Y -1.22145E+02 Z  1.15000E+02 AT           0
 I        3953 X  1.67128E+02 Y -1.22145E+02 Z  1.07500E+02 AT           0
 I        3954 X  1.67128E+02 Y -1.22145E+02 Z  1.00000E+02 AT           0
 I        3955 X  1.67128E+02 Y -1.22145E+02 Z  9.25000E+01 AT           0
 I        3956 X  1.67128E+02 Y -1.22145E+02 Z  8.50000E+01 AT           0
 I        3957 X  1.67128E+02 Y -1.22145E+02 Z  7.75000E+01 AT           0
 I        3958 X  1.67128E+02 Y -1.22145E+02 Z  7.00000E+01 AT           0
 I        3959 X  1.67128E+02 Y -1.22145E+02 Z  6.25000E+01 AT           0
 I        3960 X  1.67128E+02 Y -1.22145E+02 Z  5.50000E+01 AT           0
 I        3961 X  1.67128E+02 Y -1.22145E+02 Z  4.75000E+01 AT           0
 I        3962 X  1.67128E+02 Y -1.22145E+02 Z  4.00000E+01 AT           0
 I        3963 X  1.67128E+02 Y -1.22145E+02 Z  3.25000E+01 AT           0
 I        3964 X  1.67128E+02 Y -1.22145E+02 Z  2.50000E+01 AT           0
 I        3965 X  1.59531E+02 Y -1.23412E+02 Z  1.75000E+02 AT           0
 I        3966 X  1.59531E+02 Y -1.23412E+02 Z  1.60000E+02 AT           0
 I        3967 X  1.59531E+02 Y -1.23412E+02 Z  1.45000E+02 AT           0
 I        3968 X  1.59531E+02 Y -1.23412E+02 Z  1.30000E+02 AT           0
 I        3969 X  1.59531E+02 Y -1.23412E+02 Z  1.15000E+02 AT           0
 I        3970 X  1.59531E+02 Y -1.23412E+02 Z  1.00000E+02 AT           0
 I        3971 X  1.59531E+02 Y -1.23412E+02 Z  8.50000E+01 AT           0
 I        3972 X  1.59531E+02 Y -1.23412E+02 Z  7.00000E+01 AT           0
 I        3973 X  1.59531E+02 Y -1.23412E+02 Z  5.50000E+01 AT           0
 I        3974 X  1.59531E+02 Y -1.23412E+02 Z  4.00000E+01 AT           0
 I        3975 X  1.59531E+02 Y -1.23412E+02 Z  2.50000E+01 AT           0
 I        3976 X  1.51934E+02 Y -1.24678E+02 Z  1.75000E+02 AT           0
 I        3977 X  1.51934E+02 Y -1.24678E+02 Z  1.67500E+02 AT           0
 I        3978 X  1.51934E+02 Y -1.24678E+02 Z  1.60000E+02 AT           0
 I        3979 X  1.51934E+02 Y -1.24678E+02 Z  1.52500E+02 AT           0
 I        3980 X  1.51934E+02 Y -1.24678E+02 Z  1.45000E+02 AT           0
 I        3981 X  1.51934E+02 Y -1.24678E+02 Z  1.37500E+02 AT           0
 I        3982 X  1.51934E+02 Y -1.24678E+02 Z  1.30000E+02 AT           0
 I        3983 X  1.51934E+02 Y -1.24678E+02 Z  1.22500E+02 AT           0
 I        3984 X  1.51934E+02 Y -1.24678E+02 Z  1.15000E+02 AT           0
 I        3985 X  1.51934E+02 Y -1.24678E+02 Z  1.07500E+02 AT           0
 I        3986 X  1.51934E+02 Y -1.24678E+02 Z  1.00000E+02 AT           0
 I        3987 X  1.51934E+02 Y -1.24678E+02 Z  9.25000E+01 AT           0
 I        3988 X  1.51934E+02 Y -1.24678E+02 Z  8.50000E+01 AT           0
 I        3989 X  1.51934E+02 Y -1.24678E+02 Z  7.75000E+01 AT           0
 I        3990 X  1.51934E+02 Y -1.24678E+02 Z  7.00000E+01 AT           0
 I        3991 X  1.51934E+02 Y -1.24678E+02 Z  6.25000E+01 AT           0
 I        3992 X  1.51934E+02 Y -1.24678E+02 Z  5.50000E+01 AT           0
 I        3993 X  1.51934E+02 Y -1.24678E+02 Z  4.75000E+01 AT           0
 I        3994 X  1.51934E+02 Y -1.24678E+02 Z  4.00000E+01 AT           0
 I        3995 X  1.51934E+02 Y -1.24678E+02 Z  3.25000E+01 AT           0
 I        3996 X  1.51934E+02 Y -1.24678E+02 Z  2.50000E+01 AT           0
 I        3997 X  1.44337E+02 Y -1.25944E+02 Z  1.75000E+02 AT           0
 I        3998 X  1.44337E+02 Y -1.25944E+02 Z  1.60000E+02 AT           0
 I        3999 X  1.44337E+02 Y -1.25944E+02 Z  1.45000E+02 AT           0
 I        4000 X  1.44337E+02 Y -1.25944E+02 Z  1.30000E+02 AT           0
 I        4001 X  1.44337E+02 Y -1.25944E+02 Z  1.15000E+02 AT           0
 I        4002 X  1.44337E+02 Y -1.25944E+02 Z  1.00000E+02 AT           0
 I        4003 X  1.44337E+02 Y -1.25944E+02 Z  8.50000E+01 AT           0
 I        4004 X  1.44337E+02 Y -1.25944E+02 Z  7.00000E+01 AT           0
 I        4005 X  1.44337E+02 Y -1.25944E+02 Z  5.50000E+01 AT           0
 I        4006 X  1.44337E+02 Y -1.25944E+02 Z  4.00000E+01 AT           0
 I        4007 X  1.44337E+02 Y -1.25944E+02 Z  2.50000E+01 AT           0
 I        4008 X  1.36741E+02 Y -1.27210E+02 Z  1.75000E+02 AT           0
 I        4009 X  1.36741E+02 Y -1.27210E+02 Z  1.67500E+02 AT           0
 I        4010 X  1.36741E+02 Y -1.27210E+02 Z  1.60000E+02 AT           0
 I        4011 X  1.36741E+02 Y -1.27210E+02 Z  1.52500E+02 AT           0
 I        4012 X  1.36741E+02 Y -1.27210E+02 Z  1.45000E+02 AT           0
 I        4013 X  1.36741E+02 Y -1.27210E+02 Z  1.37500E+02 AT           0
 I        4014 X  1.36741E+02 Y -1.27210E+02 Z  1.30000E+02 AT           0
 I        4015 X  1.36741E+02 Y -1.27210E+02 Z  1.22500E+02 AT           0
 I        4016 X  1.36741E+02 Y -1.27210E+02 Z  1.15000E+02 AT           0
 I        4017 X  1.36741E+02 Y -1.27210E+02 Z  1.07500E+02 AT           0
 I        4018 X  1.36741E+02 Y -1.27210E+02 Z  1.00000E+02 AT           0
 I        4019 X  1.36741E+02 Y -1.27210E+02 Z  9.25000E+01 AT           0
 I        4020 X  1.36741E+02 Y -1.27210E+02 Z  8.50000E+01 AT           0
 I        4021 X  1.36741E+02 Y -1.27210E+02 Z  7.75000E+01 AT           0
 I        4022 X  1.36741E+02 Y -1.27210E+02 Z  7.00000E+01 AT           0
 I        4023 X  1.36741E+02 Y -1.27210E+02 Z  6.25000E+01 AT           0
 I        4024 X  1.36741E+02 Y -1.27210E+02 Z  5.50000E+01 AT           0
 I        4025 X  1.36741E+02 Y -1.27210E+02 Z  4.75000E+01 AT           0
 I        4026 X  1.36741E+02 Y -1.27210E+02 Z  4.00000E+01 AT           0
 I        4027 X  1.36741E+02 Y -1.27210E+02 Z  3.25000E+01 AT           0
 I        4028 X  1.36741E+02 Y -1.27210E+02 Z  2.50000E+01 AT           0
 I        4029 X  1.29144E+02 Y -1.28476E+02 Z  1.75000E+02 AT           0
 I        4030 X  1.29144E+02 Y -1.28476E+02 Z  1.60000E+02 AT           0
 I        4031 X  1.29144E+02 Y -1.28476E+02 Z  1.45000E+02 AT           0
 I        4032 X  1.29144E+02 Y -1.28476E+02 Z  1.30000E+02 AT           0
 I        4033 X  1.29144E+02 Y -1.28476E+02 Z  1.15000E+02 AT           0
 I        4034 X  1.29144E+02 Y -1.28476E+02 Z  1.00000E+02 AT           0
 I        4035 X  1.29144E+02 Y -1.28476E+02 Z  8.50000E+01 AT           0
 I        4036 X  1.29144E+02 Y -1.28476E+02 Z  7.00000E+01 AT           0
 I        4037 X  1.29144E+02 Y -1.28476E+02 Z  5.50000E+01 AT           0
 I        4038 X  1.29144E+02 Y -1.28476E+02 Z  4.00000E+01 AT           0
 I        4039 X  1.29144E+02 Y -1.28476E+02 Z  2.50000E+01 AT           0
 I        4040 X  1.21547E+02 Y -1.29742E+02 Z  1.75000E+02 AT           0
 I        4041 X  1.21547E+02 Y -1.29742E+02 Z  1.67500E+02 AT           0
 I        4042 X  1.21547E+02 Y -1.29742E+02 Z  1.60000E+02 AT           0
 I        4043 X  1.21547E+02 Y -1.29742E+02 Z  1.52500E+02 AT           0
 I        4044 X  1.21547E+02 Y -1.29742E+02 Z  1.45000E+02 AT           0
 I        4045 X  1.21547E+02 Y -1.29742E+02 Z  1.37500E+02 AT           0
 I        4046 X  1.21547E+02 Y -1.29742E+02 Z  1.30000E+02 AT           0
 I        4047 X  1.21547E+02 Y -1.29742E+02 Z  1.22500E+02 AT           0
 I        4048 X  1.21547E+02 Y -1.29742E+02 Z  1.15000E+02 AT           0
 I        4049 X  1.21547E+02 Y -1.29742E+02 Z  1.07500E+02 AT           0
 I        4050 X  1.21547E+02 Y -1.29742E+02 Z  1.00000E+02 AT           0
 I        4051 X  1.21547E+02 Y -1.29742E+02 Z  9.25000E+01 AT           0
 I        4052 X  1.21547E+02 Y -1.29742E+02 Z  8.50000E+01 AT           0
 I        4053 X  1.21547E+02 Y -1.29742E+02 Z  7.75000E+01 AT           0
 I        4054 X  1.21547E+02 Y -1.29742E+02 Z  7.00000E+01 AT           0
 I        4055 X  1.21547E+02 Y -1.29742E+02 Z  6.25000E+01 AT           0
 I        4056 X  1.21547E+02 Y -1.29742E+02 Z  5.50000E+01 AT           0
 I        4057 X  1.21547E+02 Y -1.29742E+02 Z  4.75000E+01 AT           0
 I        4058 X  1.21547E+02 Y -1.29742E+02 Z  4.00000E+01 AT           0
 I        4059 X  1.21547E+02 Y -1.29742E+02 Z  3.25000E+01 AT           0
 I        4060 X  1.21547E+02 Y -1.29742E+02 Z  2.50000E+01 AT           0
 I        4061 X  1.13951E+02 Y -1.31008E+02 Z  1.75000E+02 AT           0
 I        4062 X  1.13951E+02 Y -1.31008E+02 Z  1.60000E+02 AT           0
 I        4063 X  1.13951E+02 Y -1.31008E+02 Z  1.45000E+02 AT           0
 I        4064 X  1.13951E+02 Y -1.31008E+02 Z  1.30000E+02 AT           0
 I        4065 X  1.13951E+02 Y -1.31008E+02 Z  1.15000E+02 AT           0
 I        4066 X  1.13951E+02 Y -1.31008E+02 Z  1.00000E+02 AT           0
 I        4067 X  1.13951E+02 Y -1.31008E+02 Z  8.50000E+01 AT           0
 I        4068 X  1.13951E+02 Y -1.31008E+02 Z  7.00000E+01 AT           0
 I        4069 X  1.13951E+02 Y -1.31008E+02 Z  5.50000E+01 AT           0
 I        4070 X  1.13951E+02 Y -1.31008E+02 Z  4.00000E+01 AT           0
 I        4071 X  1.13951E+02 Y -1.31008E+02 Z  2.50000E+01 AT           0
 I        4072 X  1.06354E+02 Y -1.32274E+02 Z  1.75000E+02 AT           0
 I        4073 X  1.06354E+02 Y -1.32274E+02 Z  1.67500E+02 AT           0
 I        4074 X  1.06354E+02 Y -1.32274E+02 Z  1.60000E+02 AT           0
 I        4075 X  1.06354E+02 Y -1.32274E+02 Z  1.52500E+02 AT           0
 I        4076 X  1.06354E+02 Y -1.32274E+02 Z  1.45000E+02 AT           0
 I        4077 X  1.06354E+02 Y -1.32274E+02 Z  1.37500E+02 AT           0
 I        4078 X  1.06354E+02 Y -1.32274E+02 Z  1.30000E+02 AT           0
 I        4079 X  1.06354E+02 Y -1.32274E+02 Z  1.22500E+02 AT           0
 I        4080 X  1.06354E+02 Y -1.32274E+02 Z  1.15000E+02 AT           0
 I        4081 X  1.06354E+02 Y -1.32274E+02 Z  1.07500E+02 AT           0
 I        4082 X  1.06354E+02 Y -1.32274E+02 Z  1.00000E+02 AT           0
 I        4083 X  1.06354E+02 Y -1.32274E+02 Z  9.25000E+01 AT           0
 I        4084 X  1.06354E+02 Y -1.32274E+02 Z  8.50000E+01 AT           0
 I        4085 X  1.06354E+02 Y -1.32274E+02 Z  7.75000E+01 AT           0
 I        4086 X  1.06354E+02 Y -1.32274E+02 Z  7.00000E+01 AT           0
 I        4087 X  1.06354E+02 Y -1.32274E+02 Z  6.25000E+01 AT           0
 I        4088 X  1.06354E+02 Y -1.32274E+02 Z  5.50000E+01 AT           0
 I        4089 X  1.06354E+02 Y -1.32274E+02 Z  4.75000E+01 AT           0
 I        4090 X  1.06354E+02 Y -1.32274E+02 Z  4.00000E+01 AT           0
 I        4091 X  1.06354E+02 Y -1.32274E+02 Z  3.25000E+01 AT           0
 I        4092 X  1.06354E+02 Y -1.32274E+02 Z  2.50000E+01 AT           0
 I        4093 X  9.87572E+01 Y -1.33540E+02 Z  1.75000E+02 AT           0
 I        4094 X  9.87572E+01 Y -1.33540E+02 Z  1.60000E+02 AT           0
 I        4095 X  9.87572E+01 Y -1.33540E+02 Z  1.45000E+02 AT           0
 I        4096 X  9.87572E+01 Y -1.33540E+02 Z  1.30000E+02 AT           0
 I        4097 X  9.87572E+01 Y -1.33540E+02 Z  1.15000E+02 AT           0
 I        4098 X  9.87572E+01 Y -1.33540E+02 Z  1.00000E+02 AT           0
 I        4099 X  9.87572E+01 Y -1.33540E+02 Z  8.50000E+01 AT           0
 I        4100 X  9.87572E+01 Y -1.33540E+02 Z  7.00000E+01 AT           0
 I        4101 X  9.87572E+01 Y -1.33540E+02 Z  5.50000E+01 AT           0
 I        4102 X  9.87572E+01 Y -1.33540E+02 Z  4.00000E+01 AT           0
 I        4103 X  9.87572E+01 Y -1.33540E+02 Z  2.50000E+01 AT           0
 I        4104 X  9.11605E+01 Y -1.34807E+02 Z  1.75000E+02 AT           0
 I        4105 X  9.11605E+01 Y -1.34807E+02 Z  1.67500E+02 AT           0
 I        4106 X  9.11605E+01 Y -1.34807E+02 Z  1.60000E+02 AT           0
 I        4107 X  9.11605E+01 Y -1.34807E+02 Z  1.52500E+02 AT           0
 I        4108 X  9.11605E+01 Y -1.34807E+02 Z  1.45000E+02 AT           0
 I        4109 X  9.11605E+01 Y -1.34807E+02 Z  1.37500E+02 AT           0
 I        4110 X  9.11605E+01 Y -1.34807E+02 Z  1.30000E+02 AT           0
 I        4111 X  9.11605E+01 Y -1.34807E+02 Z  1.22500E+02 AT           0
 I        4112 X  9.11605E+01 Y -1.34807E+02 Z  1.15000E+02 AT           0
 I        4113 X  9.11605E+01 Y -1.34807E+02 Z  1.07500E+02 AT           0
 I        4114 X  9.11605E+01 Y -1.34807E+02 Z  1.00000E+02 AT           0
 I        4115 X  9.11605E+01 Y -1.34807E+02 Z  9.25000E+01 AT           0
 I        4116 X  9.11605E+01 Y -1.34807E+02 Z  8.50000E+01 AT           0
 I        4117 X  9.11605E+01 Y -1.34807E+02 Z  7.75000E+01 AT           0
 I        4118 X  9.11605E+01 Y -1.34807E+02 Z  7.00000E+01 AT           0
 I        4119 X  9.11605E+01 Y -1.34807E+02 Z  6.25000E+01 AT           0
 I        4120 X  9.11605E+01 Y -1.34807E+02 Z  5.50000E+01 AT           0
 I        4121 X  9.11605E+01 Y -1.34807E+02 Z  4.75000E+01 AT           0
 I        4122 X  9.11605E+01 Y -1.34807E+02 Z  4.00000E+01 AT           0
 I        4123 X  9.11605E+01 Y -1.34807E+02 Z  3.25000E+01 AT           0
 I        4124 X  9.11605E+01 Y -1.34807E+02 Z  2.50000E+01 AT           0
 I        4125 X  8.35638E+01 Y -1.36073E+02 Z  1.75000E+02 AT           0
 I        4126 X  8.35638E+01 Y -1.36073E+02 Z  1.60000E+02 AT           0
 I        4127 X  8.35638E+01 Y -1.36073E+02 Z  1.45000E+02 AT           0
 I        4128 X  8.35638E+01 Y -1.36073E+02 Z  1.30000E+02 AT           0
 I        4129 X  8.35638E+01 Y -1.36073E+02 Z  1.15000E+02 AT           0
 I        4130 X  8.35638E+01 Y -1.36073E+02 Z  1.00000E+02 AT           0
 I        4131 X  8.35638E+01 Y -1.36073E+02 Z  8.50000E+01 AT           0
 I        4132 X  8.35638E+01 Y -1.36073E+02 Z  7.00000E+01 AT           0
 I        4133 X  8.35638E+01 Y -1.36073E+02 Z  5.50000E+01 AT           0
 I        4134 X  8.35638E+01 Y -1.36073E+02 Z  4.00000E+01 AT           0
 I        4135 X  8.35638E+01 Y -1.36073E+02 Z  2.50000E+01 AT           0
 I        4136 X  7.59671E+01 Y -1.37339E+02 Z  1.75000E+02 AT           0
 I        4137 X  7.59671E+01 Y -1.37339E+02 Z  1.67500E+02 AT           0
 I        4138 X  7.59671E+01 Y -1.37339E+02 Z  1.60000E+02 AT           0
 I        4139 X  7.59671E+01 Y -1.37339E+02 Z  1.52500E+02 AT           0
 I        4140 X  7.59671E+01 Y -1.37339E+02 Z  1.45000E+02 AT           0
 I        4141 X  7.59671E+01 Y -1.37339E+02 Z  1.37500E+02 AT           0
 I        4142 X  7.59671E+01 Y -1.37339E+02 Z  1.30000E+02 AT           0
 I        4143 X  7.59671E+01 Y -1.37339E+02 Z  1.22500E+02 AT           0
 I        4144 X  7.59671E+01 Y -1.37339E+02 Z  1.15000E+02 AT           0
 I        4145 X  7.59671E+01 Y -1.37339E+02 Z  1.07500E+02 AT           0
 I        4146 X  7.59671E+01 Y -1.37339E+02 Z  1.00000E+02 AT           0
 I        4147 X  7.59671E+01 Y -1.37339E+02 Z  9.25000E+01 AT           0
 I        4148 X  7.59671E+01 Y -1.37339E+02 Z  8.50000E+01 AT           0
 I        4149 X  7.59671E+01 Y -1.37339E+02 Z  7.75000E+01 AT           0
 I        4150 X  7.59671E+01 Y -1.37339E+02 Z  7.00000E+01 AT           0
 I        4151 X  7.59671E+01 Y -1.37339E+02 Z  6.25000E+01 AT           0
 I        4152 X  7.59671E+01 Y -1.37339E+02 Z  5.50000E+01 AT           0
 I        4153 X  7.59671E+01 Y -1.37339E+02 Z  4.75000E+01 AT           0
 I        4154 X  7.59671E+01 Y -1.37339E+02 Z  4.00000E+01 AT           0
 I        4155 X  7.59671E+01 Y -1.37339E+02 Z  3.25000E+01 AT           0
 I        4156 X  7.59671E+01 Y -1.37339E+02 Z  2.50000E+01 AT           0
 I        4157 X  6.83703E+01 Y -1.38605E+02 Z  1.75000E+02 AT           0
 I        4158 X  6.83703E+01 Y -1.38605E+02 Z  1.60000E+02 AT           0
 I        4159 X  6.83703E+01 Y -1.38605E+02 Z  1.45000E+02 AT           0
 I        4160 X  6.83703E+01 Y -1.38605E+02 Z  1.30000E+02 AT           0
 I        4161 X  6.83703E+01 Y -1.38605E+02 Z  1.15000E+02 AT           0
 I        4162 X  6.83703E+01 Y -1.38605E+02 Z  1.00000E+02 AT           0
 I        4163 X  6.83703E+01 Y -1.38605E+02 Z  8.50000E+01 AT           0
 I        4164 X  6.83703E+01 Y -1.38605E+02 Z  7.00000E+01 AT           0
 I        4165 X  6.83703E+01 Y -1.38605E+02 Z  5.50000E+01 AT           0
 I        4166 X  6.83703E+01 Y -1.38605E+02 Z  4.00000E+01 AT           0
 I        4167 X  6.83703E+01 Y -1.38605E+02 Z  2.50000E+01 AT           0
 I        4168 X  6.07736E+01 Y -1.39871E+02 Z  1.75000E+02 AT           0
 I        4169 X  6.07736E+01 Y -1.39871E+02 Z  1.67500E+02 AT           0
 I        4170 X  6.07736E+01 Y -1.39871E+02 Z  1.60000E+02 AT           0
 I        4171 X  6.07736E+01 Y -1.39871E+02 Z  1.52500E+02 AT           0
 I        4172 X  6.07736E+01 Y -1.39871E+02 Z  1.45000E+02 AT           0
 I        4173 X  6.07736E+01 Y -1.39871E+02 Z  1.37500E+02 AT           0
 I        4174 X  6.07736E+01 Y -1.39871E+02 Z  1.30000E+02 AT           0
 I        4175 X  6.07736E+01 Y -1.39871E+02 Z  1.22500E+02 AT           0
 I        4176 X  6.07736E+01 Y -1.39871E+02 Z  1.15000E+02 AT           0
 I        4177 X  6.07736E+01 Y -1.39871E+02 Z  1.07500E+02 AT           0
 I        4178 X  6.07736E+01 Y -1.39871E+02 Z  1.00000E+02 AT           0
 I        4179 X  6.07736E+01 Y -1.39871E+02 Z  9.25000E+01 AT           0
 I        4180 X  6.07736E+01 Y -1.39871E+02 Z  8.50000E+01 AT           0
 I        4181 X  6.07736E+01 Y -1.39871E+02 Z  7.75000E+01 AT           0
 I        4182 X  6.07736E+01 Y -1.39871E+02 Z  7.00000E+01 AT           0
 I        4183 X  6.07736E+01 Y -1.39871E+02 Z  6.25000E+01 AT           0
 I        4184 X  6.07736E+01 Y -1.39871E+02 Z  5.50000E+01 AT           0
 I        4185 X  6.07736E+01 Y -1.39871E+02 Z  4.75000E+01 AT           0
 I        4186 X  6.07736E+01 Y -1.39871E+02 Z  4.00000E+01 AT           0
 I        4187 X  6.07736E+01 Y -1.39871E+02 Z  3.25000E+01 AT           0
 I        4188 X  6.07736E+01 Y -1.39871E+02 Z  2.50000E+01 AT           0
 I        4189 X  5.31769E+01 Y -1.41137E+02 Z  1.75000E+02 AT           0
 I        4190 X  5.31769E+01 Y -1.41137E+02 Z  1.60000E+02 AT           0
 I        4191 X  5.31769E+01 Y -1.41137E+02 Z  1.45000E+02 AT           0
 I        4192 X  5.31769E+01 Y -1.41137E+02 Z  1.30000E+02 AT           0
 I        4193 X  5.31769E+01 Y -1.41137E+02 Z  1.15000E+02 AT           0
 I        4194 X  5.31769E+01 Y -1.41137E+02 Z  1.00000E+02 AT           0
 I        4195 X  5.31769E+01 Y -1.41137E+02 Z  8.50000E+01 AT           0
 I        4196 X  5.31769E+01 Y -1.41137E+02 Z  7.00000E+01 AT           0
 I        4197 X  5.31769E+01 Y -1.41137E+02 Z  5.50000E+01 AT           0
 I        4198 X  5.31769E+01 Y -1.41137E+02 Z  4.00000E+01 AT           0
 I        4199 X  5.31769E+01 Y -1.41137E+02 Z  2.50000E+01 AT           0
 I        4200 X  4.55802E+01 Y -1.42403E+02 Z  1.75000E+02 AT           0
 I        4201 X  4.55802E+01 Y -1.42403E+02 Z  1.67500E+02 AT           0
 I        4202 X  4.55802E+01 Y -1.42403E+02 Z  1.60000E+02 AT           0
 I        4203 X  4.55802E+01 Y -1.42403E+02 Z  1.52500E+02 AT           0
 I        4204 X  4.55802E+01 Y -1.42403E+02 Z  1.45000E+02 AT           0
 I        4205 X  4.55802E+01 Y -1.42403E+02 Z  1.37500E+02 AT           0
 I        4206 X  4.55802E+01 Y -1.42403E+02 Z  1.30000E+02 AT           0
 I        4207 X  4.55802E+01 Y -1.42403E+02 Z  1.22500E+02 AT           0
 I        4208 X  4.55802E+01 Y -1.42403E+02 Z  1.15000E+02 AT           0
 I        4209 X  4.55802E+01 Y -1.42403E+02 Z  1.07500E+02 AT           0
 I        4210 X  4.55802E+01 Y -1.42403E+02 Z  1.00000E+02 AT           0
 I        4211 X  4.55802E+01 Y -1.42403E+02 Z  9.25000E+01 AT           0
 I        4212 X  4.55802E+01 Y -1.42403E+02 Z  8.50000E+01 AT           0
 I        4213 X  4.55802E+01 Y -1.42403E+02 Z  7.75000E+01 AT           0
 I        4214 X  4.55802E+01 Y -1.42403E+02 Z  7.00000E+01 AT           0
 I        4215 X  4.55802E+01 Y -1.42403E+02 Z  6.25000E+01 AT           0
 I        4216 X  4.55802E+01 Y -1.42403E+02 Z  5.50000E+01 AT           0
 I        4217 X  4.55802E+01 Y -1.42403E+02 Z  4.75000E+01 AT           0
 I        4218 X  4.55802E+01 Y -1.42403E+02 Z  4.00000E+01 AT           0
 I        4219 X  4.55802E+01 Y -1.42403E+02 Z  3.25000E+01 AT           0
 I        4220 X  4.55802E+01 Y -1.42403E+02 Z  2.50000E+01 AT           0
 I        4221 X  3.79835E+01 Y -1.43669E+02 Z  1.75000E+02 AT           0
 I        4222 X  3.79835E+01 Y -1.43669E+02 Z  1.60000E+02 AT           0
 I        4223 X  3.79835E+01 Y -1.43669E+02 Z  1.45000E+02 AT           0
 I        4224 X  3.79835E+01 Y -1.43669E+02 Z  1.30000E+02 AT           0
 I        4225 X  3.79835E+01 Y -1.43669E+02 Z  1.15000E+02 AT           0
 I        4226 X  3.79835E+01 Y -1.43669E+02 Z  1.00000E+02 AT           0
 I        4227 X  3.79835E+01 Y -1.43669E+02 Z  8.50000E+01 AT           0
 I        4228 X  3.79835E+01 Y -1.43669E+02 Z  7.00000E+01 AT           0
 I        4229 X  3.79835E+01 Y -1.43669E+02 Z  5.50000E+01 AT           0
 I        4230 X  3.79835E+01 Y -1.43669E+02 Z  4.00000E+01 AT           0
 I        4231 X  3.79835E+01 Y -1.43669E+02 Z  2.50000E+01 AT           0
 I        4232 X  3.03868E+01 Y -1.44936E+02 Z  1.75000E+02 AT           0
 I        4233 X  3.03868E+01 Y -1.44936E+02 Z  1.67500E+02 AT           0
 I        4234 X  3.03868E+01 Y -1.44936E+02 Z  1.60000E+02 AT           0
 I        4235 X  3.03868E+01 Y -1.44936E+02 Z  1.52500E+02 AT           0
 I        4236 X  3.03868E+01 Y -1.44936E+02 Z  1.45000E+02 AT           0
 I        4237 X  3.03868E+01 Y -1.44936E+02 Z  1.37500E+02 AT           0
 I        4238 X  3.03868E+01 Y -1.44936E+02 Z  1.30000E+02 AT           0
 I        4239 X  3.03868E+01 Y -1.44936E+02 Z  1.22500E+02 AT           0
 I        4240 X  3.03868E+01 Y -1.44936E+02 Z  1.15000E+02 AT           0
 I        4241 X  3.03868E+01 Y -1.44936E+02 Z  1.07500E+02 AT           0
 I        4242 X  3.03868E+01 Y -1.44936E+02 Z  1.00000E+02 AT           0
 I        4243 X  3.03868E+01 Y -1.44936E+02 Z  9.25000E+01 AT           0
 I        4244 X  3.03868E+01 Y -1.44936E+02 Z  8.50000E+01 AT           0
 I        4245 X  3.03868E+01 Y -1.44936E+02 Z  7.75000E+01 AT           0
 I        4246 X  3.03868E+01 Y -1.44936E+02 Z  7.00000E+01 AT           0
 I        4247 X  3.03868E+01 Y -1.44936E+02 Z  6.25000E+01 AT           0
 I        4248 X  3.03868E+01 Y -1.44936E+02 Z  5.50000E+01 AT           0
 I        4249 X  3.03868E+01 Y -1.44936E+02 Z  4.75000E+01 AT           0
 I        4250 X  3.03868E+01 Y -1.44936E+02 Z  4.00000E+01 AT           0
 I        4251 X  3.03868E+01 Y -1.44936E+02 Z  3.25000E+01 AT           0
 I        4252 X  3.03868E+01 Y -1.44936E+02 Z  2.50000E+01 AT           0
 I        4253 X  2.27901E+01 Y -1.46202E+02 Z  1.75000E+02 AT           0
 I        4254 X  2.27901E+01 Y -1.46202E+02 Z  1.60000E+02 AT           0
 I        4255 X  2.27901E+01 Y -1.46202E+02 Z  1.45000E+02 AT           0
 I        4256 X  2.27901E+01 Y -1.46202E+02 Z  1.30000E+02 AT           0
 I        4257 X  2.27901E+01 Y -1.46202E+02 Z  1.15000E+02 AT           0
 I        4258 X  2.27901E+01 Y -1.46202E+02 Z  1.00000E+02 AT           0
 I        4259 X  2.27901E+01 Y -1.46202E+02 Z  8.50000E+01 AT           0
 I        4260 X  2.27901E+01 Y -1.46202E+02 Z  7.00000E+01 AT           0
 I        4261 X  2.27901E+01 Y -1.46202E+02 Z  5.50000E+01 AT           0
 I        4262 X  2.27901E+01 Y -1.46202E+02 Z  4.00000E+01 AT           0
 I        4263 X  2.27901E+01 Y -1.46202E+02 Z  2.50000E+01 AT           0
 I        4264 X  1.51934E+01 Y -1.47468E+02 Z  1.75000E+02 AT           0
